frame_index,t_start,t_end,left_events,right_events,processing_seconds
1757,1750922004.2242045,1750922004.2362046,156289,157031,0.27718572498997673
1758,1750922004.2362046,1750922004.2482047,156778,159139,0.27315128000918776
1759,1750922004.2482047,1750922004.2602048,127781,130580,0.23766090799472295
1760,1750922004.2602048,1750922004.2722049,131962,133905,0.24151181500928942
1761,1750922004.2722049,1750922004.284205,142618,148176,0.26014355500228703
1762,1750922004.284205,1750922004.296205,154844,161412,0.2746222829882754
1763,1750922004.296205,1750922004.3082051,147644,151461,0.26345741499972064
1764,1750922004.3082051,1750922004.3202052,132958,138153,0.24592499500431586
1765,1750922004.3202052,1750922004.3322053,126613,130997,0.23796627200499643
1766,1750922004.3322053,1750922004.3442054,127808,131878,0.25073473900556564
1767,1750922004.3442054,1750922004.3562055,133776,138618,0.24868272599997
1768,1750922004.3562055,1750922004.3682055,150674,157392,0.2707115710072685
1769,1750922004.3682055,1750922004.3802056,130976,134115,0.24173018100555055
1770,1750922004.3802056,1750922004.3922057,125659,129863,0.23512927199772093
1771,1750922004.3922057,1750922004.4042058,123521,132767,0.23677490100089926
1772,1750922004.4042058,1750922004.416206,116660,124862,0.22980432299664244
1773,1750922004.416206,1750922004.428206,117701,125108,0.22786947900021914
1774,1750922004.428206,1750922004.440206,115891,123149,0.2382173200021498
1775,1750922004.440206,1750922004.4522061,115784,120858,0.22224406200984959
1776,1750922004.4522061,1750922004.4642062,114168,119740,0.22035159698862117
1777,1750922004.4642062,1750922004.4762063,113922,113693,0.21735114901093766
1778,1750922004.4762063,1750922004.4882064,122126,124964,0.23169061400403734
1779,1750922004.4882064,1750922004.5002065,124540,128017,0.23600430900114588
1780,1750922004.5002065,1750922004.5122066,142349,144822,0.25790068799688015
1781,1750922004.5122066,1750922004.5242066,141308,142450,0.2545004209969193
1782,1750922004.5242066,1750922004.5362067,131841,134739,0.24209079600404948
1783,1750922004.5362067,1750922004.5482068,131680,135623,0.2567492219968699
1784,1750922004.5482068,1750922004.560207,114915,118772,0.21877263000351377
1785,1750922004.560207,1750922004.572207,116651,123234,0.22550526099803392
1786,1750922004.572207,1750922004.584207,114873,122473,0.22332970399293117
1787,1750922004.584207,1750922004.5962071,127151,133681,0.2367298980097985
1788,1750922004.5962071,1750922004.6082072,134121,138779,0.24288972299837042
1789,1750922004.6082072,1750922004.6202073,123510,127721,0.24268198700156063
1790,1750922004.6202073,1750922004.6322074,114002,114039,0.21225082100136206
1791,1750922004.6322074,1750922004.6442075,112434,114788,0.2092616429872578
1792,1750922004.6442075,1750922004.6562076,115677,115817,0.21827773800760042
1793,1750922004.6562076,1750922004.6682076,116451,116268,0.21365781901113223
1794,1750922004.6682076,1750922004.6802077,129057,132966,5.744330847999663
1795,1750922004.6802077,1750922004.6922078,132930,132861,0.23608874798810575
1796,1750922004.6922078,1750922004.704208,119275,120322,0.21712160800234415
1797,1750922004.704208,1750922004.716208,109421,106130,0.20376203399791848
1798,1750922004.716208,1750922004.728208,111415,110816,0.20312454299710225
1799,1750922004.728208,1750922004.7402081,116602,115800,0.21313556599488948
1800,1750922004.7402081,1750922004.7522082,125176,124641,0.21947750200342853
1801,1750922004.7522082,1750922004.7642083,133201,132492,0.23177274900081102
1802,1750922004.7642083,1750922004.7762084,118205,116808,0.22305270899960306
1803,1750922004.7762084,1750922004.7882085,125039,121696,0.22508732600545045
1804,1750922004.7882085,1750922004.8002086,128120,124088,0.23178223099967
1805,1750922004.8002086,1750922004.8122087,141380,138209,0.2552278459916124
1806,1750922004.8122087,1750922004.8242087,141793,136172,0.24986457599152345
1807,1750922004.8242087,1750922004.8362088,138205,133511,0.2657178719964577
1808,1750922004.8362088,1750922004.848209,134057,130667,0.2543021890014643
1809,1750922004.848209,1750922004.860209,142381,142311,0.24941376800416037
1810,1750922004.860209,1750922004.872209,144307,143669,0.25506601900269743
1811,1750922004.872209,1750922004.8842092,179149,183280,0.30315062899899203
1812,1750922004.8842092,1750922004.8962092,157342,158170,0.2755449229880469
1813,1750922004.8962092,1750922004.9082093,145252,149306,0.26241400199069176
1814,1750922004.9082093,1750922004.9202094,147750,151108,0.2652821520023281
1815,1750922004.9202094,1750922004.9322095,149249,151060,0.26485926599707454
1816,1750922004.9322095,1750922004.9442096,164678,165888,0.29501777900441084
1817,1750922004.9442096,1750922004.9562097,178467,177716,0.30620711798837874
1818,1750922004.9562097,1750922004.9682097,178281,178347,0.30342423800902907
1819,1750922004.9682097,1750922004.9802098,161808,164003,0.28317165799671784
1820,1750922004.9802098,1750922004.99221,168250,172879,0.2995036339998478
1821,1750922004.99221,1750922005.00421,172637,187428,0.3194384580128826
1822,1750922005.00421,1750922005.01621,188849,201443,0.3361492889962392
1823,1750922005.01621,1750922005.0282102,181362,191348,0.31979717800277285
1824,1750922005.0282102,1750922005.0402102,185394,198851,0.3234670620004181
1825,1750922005.0402102,1750922005.0522103,178334,190071,0.3118839329981711
1826,1750922005.0522103,1750922005.0642104,176586,186145,0.31527102600375656
1827,1750922005.0642104,1750922005.0762105,165846,177822,0.30415466500562616
1828,1750922005.0762105,1750922005.0882106,177722,185357,0.3108143249992281
1829,1750922005.0882106,1750922005.1002107,200131,213742,0.34267293200537097
1830,1750922005.1002107,1750922005.1122108,201918,209141,0.34200407899334095
1831,1750922005.1122108,1750922005.1242108,200506,210729,0.34848665799654555
1832,1750922005.1242108,1750922005.136211,184174,195631,0.3439420670038089
1833,1750922005.136211,1750922005.148211,172543,186343,0.3185238869918976
1834,1750922005.148211,1750922005.160211,176784,192853,0.3187616130016977
1835,1750922005.160211,1750922005.1722112,181059,199654,0.32807294599479064
1836,1750922005.1722112,1750922005.1842113,200457,211166,0.3499311360064894
1837,1750922005.1842113,1750922005.1962113,196404,211366,0.34937763700145297
1838,1750922005.1962113,1750922005.2082114,194736,212178,0.34702248699613847
1839,1750922005.2082114,1750922005.2202115,178931,202643,0.3362418540054932
1840,1750922005.2202115,1750922005.2322116,172015,186813,0.3240077030059183
1841,1750922005.2322116,1750922005.2442117,172696,184652,0.3173707660025684
1842,1750922005.2442117,1750922005.2562118,185432,199891,0.3277528100006748
1843,1750922005.2562118,1750922005.2682118,184270,195269,0.3236854300048435
1844,1750922005.2682118,1750922005.280212,181104,190848,0.31915323599241674
1845,1750922005.280212,1750922005.292212,187008,201216,0.33275917900027707
1846,1750922005.292212,1750922005.304212,182461,196008,0.328611153003294
1847,1750922005.304212,1750922005.3162122,182055,198285,0.34125894799944945
1848,1750922005.3162122,1750922005.3282123,190315,203733,0.3325896679889411
1849,1750922005.3282123,1750922005.3402123,202848,214732,0.34890225699928124
1850,1750922005.3402123,1750922005.3522124,191748,201023,0.33472016200539656
1851,1750922005.3522124,1750922005.3642125,196076,204090,0.33936186900245957
1852,1750922005.3642125,1750922005.3762126,195471,207228,0.34770155300793704
1853,1750922005.3762126,1750922005.3882127,194737,206711,0.3429526340041775
1854,1750922005.3882127,1750922005.4002128,203531,222187,0.3619672500062734
1855,1750922005.4002128,1750922005.4122128,190588,213840,0.34150602300360333
1856,1750922005.4122128,1750922005.424213,199227,227206,0.35488406199146993
1857,1750922005.424213,1750922005.436213,204948,228506,0.3616825569915818
1858,1750922005.436213,1750922005.448213,192130,209458,0.3446119139989605
1859,1750922005.448213,1750922005.4602132,194993,207076,0.35524026599887293
1860,1750922005.4602132,1750922005.4722133,200563,203930,0.3442758189921733
1861,1750922005.4722133,1750922005.4842134,217140,215245,0.3649595599999884
1862,1750922005.4842134,1750922005.4962134,220434,222124,0.3707307650038274
1863,1750922005.4962134,1750922005.5082135,223056,228290,0.3733624320011586
1864,1750922005.5082135,1750922005.5202136,226943,236508,0.39317748800385743
1865,1750922005.5202136,1750922005.5322137,214434,230570,0.36656298000889365
1866,1750922005.5322137,1750922005.5442138,207137,233762,0.37644404300954193
1867,1750922005.5442138,1750922005.5562139,203195,235269,0.3727408409904456
1868,1750922005.5562139,1750922005.568214,197980,228511,0.35906684400106315
1869,1750922005.568214,1750922005.580214,205823,229990,0.37385145299776923
1870,1750922005.580214,1750922005.592214,214975,230695,0.37208007799927145
1871,1750922005.592214,1750922005.6042142,207431,215213,0.3574687389918836
1872,1750922005.6042142,1750922005.6162143,208655,212666,0.3568252850091085
1873,1750922005.6162143,1750922005.6282144,213078,215434,0.3628105469979346
1874,1750922005.6282144,1750922005.6402144,217429,222288,5.325989689008566
1875,1750922005.6402144,1750922005.6522145,223061,227015,0.3805894840043038
1876,1750922005.6522145,1750922005.6642146,229808,236125,0.388211870988016
1877,1750922005.6642146,1750922005.6762147,219328,234580,0.38185604399768636
1878,1750922005.6762147,1750922005.6882148,214541,239782,0.3835462179995375
1879,1750922005.6882148,1750922005.7002149,223385,247845,0.4156709730013972
1880,1750922005.7002149,1750922005.712215,245472,249703,0.4031758159981109
1881,1750922005.712215,1750922005.724215,240369,245054,0.4051138260110747
1882,1750922005.724215,1750922005.736215,229555,228770,0.3918161939946003
1883,1750922005.736215,1750922005.7482152,234342,234016,0.39468998000666033
1884,1750922005.7482152,1750922005.7602153,237529,237166,0.41431693600316066
1885,1750922005.7602153,1750922005.7722154,243283,243741,0.40942600299604237
1886,1750922005.7722154,1750922005.7842155,246354,250351,0.4152478759933729
1887,1750922005.7842155,1750922005.7962155,241223,251298,0.4085179829999106
1888,1750922005.7962155,1750922005.8082156,243800,253634,0.4090979430038715
1889,1750922005.8082156,1750922005.8202157,240483,250665,0.4128162609995343
1890,1750922005.8202157,1750922005.8322158,242333,250315,0.4092753110016929
1891,1750922005.8322158,1750922005.8442159,242058,251381,0.4172955880057998
1892,1750922005.8442159,1750922005.856216,244881,250699,0.4121088719984982
1893,1750922005.856216,1750922005.868216,233742,247444,0.40738331600732636
1894,1750922005.868216,1750922005.8802161,224678,239586,0.40254334700875916
1895,1750922005.8802161,1750922005.8922162,239003,245042,0.40428727299149614
1896,1750922005.8922162,1750922005.9042163,238519,236277,0.40174741500231903
1897,1750922005.9042163,1750922005.9162164,239803,236272,0.39910509300534613
1898,1750922005.9162164,1750922005.9282165,246540,244141,0.4110847710107919
1899,1750922005.9282165,1750922005.9402165,248181,248198,0.42394145399157424
1900,1750922005.9402165,1750922005.9522166,245826,247584,0.4177824939979473
1901,1750922005.9522166,1750922005.9642167,228810,239617,0.39061263800249435
1902,1750922005.9642167,1750922005.9762168,233903,248051,0.3999246050079819
1903,1750922005.9762168,1750922005.9882169,244403,249483,0.4086580160073936
1904,1750922005.9882169,1750922006.000217,234361,245369,0.41573323200282175
1905,1750922006.000217,1750922006.012217,233637,240244,0.3965744220040506
1906,1750922006.012217,1750922006.0242171,235689,228296,0.38073187100235373
1907,1750922006.0242171,1750922006.0362172,244897,229736,0.38869607499509584
1908,1750922006.0362172,1750922006.0482173,244972,234376,0.3921927829942433
1909,1750922006.0482173,1750922006.0602174,250551,246968,0.4039083289972041
1910,1750922006.0602174,1750922006.0722175,253294,252690,0.41277881599671673
1911,1750922006.0722175,1750922006.0842175,251446,250046,0.41713269900355954
1912,1750922006.0842175,1750922006.0962176,251548,251896,0.41530517699720804
1913,1750922006.0962176,1750922006.1082177,232258,250514,0.4002446130034514
1914,1750922006.1082177,1750922006.1202178,234279,254107,0.40744925900071394
1915,1750922006.1202178,1750922006.132218,243296,255358,0.4087114610010758
1916,1750922006.132218,1750922006.144218,252859,254666,0.41589458199450746
1917,1750922006.144218,1750922006.156218,253444,253287,0.4136596640018979
1918,1750922006.156218,1750922006.1682181,252022,251618,0.4138041049882304
1919,1750922006.1682181,1750922006.1802182,250000,246206,0.41862742400553543
1920,1750922006.1802182,1750922006.1922183,243218,247711,0.40023909299634397
1921,1750922006.1922183,1750922006.2042184,252759,256400,0.41755805700086057
1922,1750922006.2042184,1750922006.2162185,253803,258786,0.43027846299810335
1923,1750922006.2162185,1750922006.2282186,248603,257198,0.4084146020031767
1924,1750922006.2282186,1750922006.2402186,245480,254876,0.403453619001084
1925,1750922006.2402186,1750922006.2522187,232234,251988,0.40293789000133984
1926,1750922006.2522187,1750922006.2642188,239804,252373,0.39826064101362135
1927,1750922006.2642188,1750922006.276219,248570,256078,0.4094517960038502
1928,1750922006.276219,1750922006.288219,250400,254649,0.411012953001773
1929,1750922006.288219,1750922006.300219,253491,256503,0.4112973849987611
1930,1750922006.300219,1750922006.3122191,249563,253600,0.4037404870032333
1931,1750922006.3122191,1750922006.3242192,231107,240254,0.38855955899634864
1932,1750922006.3242192,1750922006.3362193,234326,240253,0.3875650440022582
1933,1750922006.3362193,1750922006.3482194,254033,255338,0.4125000220083166
1934,1750922006.3482194,1750922006.3602195,247567,248103,0.40312899500713684
1935,1750922006.3602195,1750922006.3722196,244250,241557,0.4115149499994004
1936,1750922006.3722196,1750922006.3842196,251917,252550,0.41299411898944527
1937,1750922006.3842196,1750922006.3962197,256569,258578,0.4102258240018273
1938,1750922006.3962197,1750922006.4082198,254789,256017,0.4147343990043737
1939,1750922006.4082198,1750922006.42022,250547,251473,0.40919044500333257
1940,1750922006.42022,1750922006.43222,252458,252562,0.41310533799696714
1941,1750922006.43222,1750922006.44422,258227,258906,0.4194693999888841
1942,1750922006.44422,1750922006.4562201,258311,258555,0.419127524990472
1943,1750922006.4562201,1750922006.4682202,257496,259406,0.4178042359999381
1944,1750922006.4682202,1750922006.4802203,252168,261281,0.41824269999051467
1945,1750922006.4802203,1750922006.4922204,247499,261430,0.4101577390101738
1946,1750922006.4922204,1750922006.5042205,246571,257396,0.4129229490063153
1947,1750922006.5042205,1750922006.5162206,247915,251525,0.4122303829935845
1948,1750922006.5162206,1750922006.5282207,251207,253234,0.4200161780026974
